STATE/UT,DISTRICT,Change in Crime Pct 2001-2002,Change in Crime Pct 2002-2003,Change in Crime Pct 2003-2004,Change in Crime Pct 2004-2005,Change in Crime Pct 2005-2006,Change in Crime Pct 2006-2007,Change in Crime Pct 2007-2008,Change in Crime Pct 2008-2009,Change in Crime Pct 2009-2010,Change in Crime Pct 2010-2011,Change in Crime Pct 2011-2012,Change in Crime Pct 2012-2013,Change in Crime Pct 2013-2014,rolling_mean_3,rolling_std_3,diff_Change in Crime Pct 2002-2003,diff_Change in Crime Pct 2003-2004,diff_Change in Crime Pct 2004-2005,diff_Change in Crime Pct 2005-2006,diff_Change in Crime Pct 2006-2007,diff_Change in Crime Pct 2007-2008,diff_Change in Crime Pct 2008-2009,diff_Change in Crime Pct 2009-2010,diff_Change in Crime Pct 2010-2011,diff_Change in Crime Pct 2011-2012,diff_Change in Crime Pct 2012-2013,diff_Change in Crime Pct 2013-2014,zscore_mean,zscore_std,STATE_norm,DISTRICT_norm,Predicted Change 2014-2015_RF,Predicted Change 2014-2015_XGB
gujarat,narmada,-0.6279893460705711,-1.0965796013341949,0.603498728288917,-1.3765499475317031,1.6455270989007915,0.3819459672476072,0.01133005822458664,-0.9338061442426203,-0.37386545184760395,-0.7574682323934147,0.7967327153625404,1.7519558977683598,-0.024731742372694588,49.324963351775665,39.01928719831776,-20.562770562770563,74.60317460317461,-86.88888888888889,132.6153846153846,-55.44871794871794,-16.263440860215056,-41.474654377880185,24.57142857142857,-16.833333333333336,68.2017543859649,41.91729323308272,-77.96495956873316,12.40603794324277,43.88219842771203,gujarat,narmada,-0.2856353452037059,-0.86749715
gujarat,navsari,0.10589315231800771,-0.696630678393814,-0.18218340653927845,-0.02608090943304227,-0.27958447604969433,-0.7182373410465757,-1.3088194535553976,2.1314246004295585,0.49194811800098587,-0.6205404491114352,1.9125375237654496,-0.34613533983414935,-0.46359134055061435,55.78250285069993,97.82069035015165,-58.61788617886179,37.576219512195124,11.402027027027028,-18.516388729154688,-32.04005006257822,-43.13725490196077,251.28205128205127,-119.75051975051974,-81.25830748781569,185.02089360334298,-164.9778159438958,-8.579212501285081,28.932026881338214,73.04192590376907,gujarat,navsari,-0.4039549615773525,-0.02832782
gujarat,panchmahal,-1.2585597105910977,2.82592917205209,-0.41304783893991376,0.6485276434878267,-0.581943936001455,0.2226498483708923,-0.03251335656886825,-0.24185361560559182,0.12308438758033968,0.14332194649143778,0.07394365797100806,-0.4302219060322762,-1.07931629221439,-10.483152611569942,28.661198245056724,202.4858757062147,-160.5701754385965,52.626913027248975,-60.99982701954679,39.88721274495982,-12.649549670654658,-10.377906976744185,18.09156378600823,1.003263800198667,-3.4393834601323974,-24.993679420192144,-32.17843137254902,13.239735449327842,49.574348596385555,gujarat,panchmahal,-0.7885933828254056,-0.030529365
gujarat,patan,0.34476491412676996,-0.16873047263952282,-0.20751411212338175,-0.2125184527019442,0.5972464071666919,1.2047730292888505,-0.8857768305387759,-0.5862050199221095,-1.1312051956105185,1.6319385033967864,-1.0428540394680366,1.5870153688594983,-1.1309340998343096,3.5895235895235893,33.18431860599524,-11.033333333333333,-0.8333333333333326,-0.10752688172043046,17.399193548387096,13.053756476683937,-44.91906655420332,6.436816627737721,-11.710268018108252,59.37090432503277,-57.472527472527474,56.507276507276515,-58.3998283998284,7.792131658370734,21.48672338190827,gujarat,patan,-0.6836995298987968,0.04151311
gujarat,porbandar,-0.37550091060155844,-2.1504750644652075,-1.0248142895589778,-0.3053702290754312,0.16216764776541706,1.4287702595706242,-0.6412072955385757,0.5843473723754367,0.5462166180275424,0.5752479878151439,-0.42341197025802163,0.05590903939249701,1.5681208345511106,11.836326489791835,17.43719240218239,-29.77591036414566,18.883415435139575,12.068965517241379,7.8431372549019605,21.24777183600713,-34.7247119078105,20.559175951229765,-0.6396588486140722,0.4870129870129887,-16.752925292529255,8.04080408040804,25.36796536796537,5.122709279476727,16.775405038620637,gujarat,porbandar,0.8934747756078771,-1.0090672
gujarat,rajkot rural,-0.5459861812334634,-0.44265537633257196,1.8312691451664058,-0.005468931809088347,-0.0731241396417217,-0.8130387538642253,0.8488338663459956,-0.28177192535571377,-0.5698004317158035,0.3236492280491271,-0.12474647972785594,1.6913950799777038,-1.8385550998587883,1.1914341336794319,35.781292437799706,2.0945292649472718,46.092754828814314,-37.23092700146924,-1.371380130711805,-14.998168402323511,33.68638075531804,-22.91753093484014,-5.838376428877069,18.110344354035774,-9.08904109589041,36.8134328358209,-71.55256327060351,3.028627864069719,20.270134031726712,gujarat,rajkot rural,-1.2527281665498415,-0.2793452
gujarat,surat rural,-0.3076063111094372,2.66001591953367,-1.434781450792868,-0.7591257827437609,0.1380492712828821,-0.7044519963825978,-0.5542584573391485,-0.2349809569418,0.17913808384387614,0.3085186197389606,1.0541190795337612,-0.07416767271346042,-0.27046834591007723,33.2972582972583,43.746823519032134,181.60919540229884,-250.58878723903354,41.348012889366274,54.90430622009569,-51.55844155844156,9.191374663072775,19.538784067085956,25.342789598108745,7.917683990233694,45.62841530054646,-69.04761904761907,-12.012987012987011,18.824543799548202,61.19687119439818,gujarat,surat rural,-0.3891135389242178,0.27434817
gujarat,surendranagar,0.2148996666418337,-0.9694422546194505,-0.5072414080701347,1.2985174932196744,-0.6332961844017663,1.9458609361775565,0.48174553490431826,-0.33789509239228616,-0.7473037676574145,0.20906195203306305,0.42312338633583463,0.49550601799899163,-1.873536280170221,-3.328760874979364,25.784079844415423,-22.664473684210527,8.845029239766081,34.556384742951906,-36.96866544470629,49.356725146198826,-28.018433179723502,-15.6852705239802,-7.834757834757835,18.301746562616128,4.096443482632742,1.385169452396342,-45.33580705009277,2.762515461613956,19.136765555063377,gujarat,surendranagar,-1.2026643330290967,-1.9645683
gujarat,vadodara rural,-0.6372818969820555,0.5236358295470402,0.4238233354354258,-1.4707926047248034,-1.3350712067977566,2.171630064708878,0.4579371788679217,0.7306685916719293,-0.6406690201568369,0.5102342050702969,-0.21888774401068437,0.40699479091370505,-0.9222215235430601,-2.763523849256013,20.676583887921,36.0968204436198,-3.1035047494267936,-58.90995532134265,4.220032840722496,109.03508771929825,-53.28445158698272,8.48013309845371,-42.639479448524675,35.78543605601975,-22.670843485323125,19.46078431372549,-41.329787234042556,4.845168780371454,31.09334935520525,gujarat,vadodara rural,-0.6429117951168538,-0.108527124
gujarat,valsad,-0.775198042553862,-0.4573045217093925,0.32901721618931584,-0.23873108043151,-0.9885380352377671,-0.8648978122050494,0.19849088746993618,-0.1963564447570904,-0.9539690549417639,0.7448494053189613,-0.3967066958843902,2.548542070737431,1.050802108005182,65.12592262898261,69.03045950289193,14.900793650793652,36.85768092547754,-26.61237068016729,-35.146103896103895,5.795454545454547,49.84478935698448,-18.507890961262554,-35.5119825708061,79.62962962962962,-53.50877192982456,138.05422647527908,-70.2043692741367,15.086273982273612,46.87353680946492,gujarat,valsad,0.5264209317865733,-0.64787817
