state_norm,district_norm,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_mean,lag_std,lag_last,lag_slope
tamil nadu,thiruvarur,-0.9584165033452442,-76.5079365079365,1.9998811355402772,104.0079365079365,-0.5143526234257516,-88.3955223880597,-10.061401729881737,69.11248136241434,-88.3955223880597,-3.062763497075538
tamil nadu,thiruvannamalai,0.4088634991557072,3.811057434245839,0.17614655633429224,-7.206119162640901,1.0412994592536404,26.789604730781207,4.170142086188298,11.671137264250596,26.789604730781207,3.320347614690733
tamil nadu,thiruvallur,-1.0203928207117838,-29.18101798698813,1.6398020657569088,109.07305577376277,0.8095127746089703,-34.04344193817879,7.879586311374993,52.0370587681638,-34.04344193817879,0.9225600115846332
tamil nadu,theni,-1.0904319158980558,-107.75782106417068,-0.9443138035476025,6.01858336835225,-0.4976597914567348,18.397612488521577,-14.312338453033208,46.389036927194795,18.397612488521577,12.176674371775418
uttar pradesh,lucknow,-1.1601064826965455,-13.612808512849451,-0.35791024933403837,23.177842256337872,2.195954648662569,73.78877547411122,14.005291189038603,31.61237539038839,73.78877547411122,12.734470050692762
tamil nadu,thanjavur,0.05980199583010484,-1.0145918832649334,0.3497572224123597,9.672742336371169,0.4086573720689025,1.964875673795861,1.9068737862022438,3.922447675391947,1.964875673795861,0.6605171791368312
tamil nadu,sivagangai,0.4248552280409176,19.758475192783358,0.4301505568777065,0.20343810395687,0.018816977591425154,-15.802781289506957,0.83882579495722,11.281052599374547,-15.802781289506957,-4.016681991035312
tamil nadu,ramnathapuram,-0.8893542151752459,-13.315508021390372,0.19908791019077116,23.05737109658678,-0.08809311998359245,-6.083593633794436,0.47998500273898453,12.209924331880748,-6.083593633794436,1.0448380227862963
tamil nadu,pudukottai,-0.9583659736095527,-88.2310814036763,-0.06559665228238473,26.381724392041264,0.9857867715827167,31.068840579710148,-5.136448714372352,43.10356800538477,31.068840579710148,12.978113095334256
tamil nadu,perambalur,-0.008670277890295711,20.0,-0.06829031457037216,-5.185185185185187,-0.8135407730713275,-64.81481481481481,-8.481750227588664,28.971960343319648,-64.81481481481481,-11.18823542498432
tamil nadu,nilgiris,-0.811542954590863,-87.89659224441834,1.38709658994764,82.58258258258259,0.03479050125486723,-50.7936507936508,-9.249552719812483,57.64537679872408,-50.7936507936508,2.7165455724101393
tamil nadu,namakkal,0.46149952013592294,4.320652173913043,-0.7870676974813636,-35.2195945945946,0.6523461506424847,40.60299795593913,1.6718055847591031,24.05069533719932,40.60299795593913,4.436287063202602
uttar pradesh,maharajganj,-0.8303007046735822,-25.711764705882352,1.3776188729270118,81.51353461738677,0.7782302757647667,-22.128651631934524,5.833111120598016,38.97247786956319,-22.128651631934524,1.5175470300884695
tamil nadu,nagapattinam,0.6200968825677223,22.147147147147148,-0.06731255265078807,-17.894056847545222,-1.1825650747712209,-29.031303627433577,-4.234665678780989,17.59376672769146,-29.031303627433577,-6.744939528875884
tamil nadu,karur,-0.12265979462929574,-109.43396226415094,-0.5889102710906563,-18.01801801801802,-1.4307229445258378,-32.53143253143253,-27.02095097064121,42.38007374558522,-32.53143253143253,4.129621329369476
tamil nadu,kanyakumari,0.260844411866409,-40.51888289431926,-1.15847239921446,-54.52210671188774,0.1399478510460568,49.87794612794613,-7.653453935760477,36.74840688213692,49.87794612794613,9.048524757252034
tamil nadu,kanchipuram,1.2328343895033371,69.3790546802595,-0.6517069569417162,-70.60897435897436,-0.22040174883566352,16.159909909909906,2.5484526524868323,44.77331502276305,16.159909909909906,-5.832007402493865
tamil nadu,erode,-0.42676486905605904,-38.70895854999257,-0.14308624189563401,15.985016436052288,-0.33984877662344415,-11.0873786407767,-5.786836773715353,18.309710034040208,-11.0873786407767,2.226638946841489
tamil nadu,dindigul,0.3475653104593992,10.139149865420752,0.231199152167879,-2.3319731918222377,-0.6184285093944748,-17.026504603086195,-1.543165329375813,8.76824806983994,-17.026504603086195,-3.4773216296046776
tamil nadu,dharmapuri,0.055329994903524346,-2.787068004459309,0.7990567293708847,26.37149672033393,0.42612441652820743,-13.223651657595248,1.940214699846998,13.086826101755321,-13.223651657595248,-0.8909397431019503
uttar pradesh,mahoba,1.096078380330731,72.92587137947963,-0.05451950880900446,-46.83724235963042,0.0730812409282208,5.194227537807651,5.399582778351135,38.38011652927732,5.194227537807651,-6.995724213688313
tamil nadu,cuddalore,1.9368367346997468,76.7776268115942,1.0315151397380382,-31.743231566820278,-1.3339035526702987,-82.93852010542052,-6.044946089813185,52.09334173527012,-82.93852010542052,-19.756746342855802
tamil nadu,chennai,1.3307054049616402,100.78758450851474,-0.011467565413809784,-81.69705294705294,-0.42576964382770294,-25.21825396825397,-0.8723757018453409,59.103116561616886,-25.21825396825397,-14.802012705849835
sikkim,west,-0.3212826263450786,-24.999999999999996,0.08184746710061265,22.435897435897438,-0.8937951119948417,-54.29864253393665,-9.665995894879753,26.5218099162913,-54.29864253393665,-5.006118140147015
sikkim,south,-0.12043316710734035,11.397058823529413,-0.2773279188636037,-7.647058823529413,0.1703158483850356,21.818181818181817,4.223456096765985,10.559341365174454,21.818181818181817,1.9612318598956233
sikkim,east,2.247469790086377,133.33333333333331,0.8202303860602798,-55.0,1.5316130357159206,27.41379310344827,18.391073274774026,62.50275851471284,27.41379310344827,-9.296964991774363
rajasthan,udaipur,-0.226234596855295,9.234530956906882,-0.07242320207296403,3.0918737941209855,1.1949328436054327,25.476038046460587,6.449786307027605,9.957415240647203,25.476038046460587,3.073053310653399
rajasthan,tonk,-0.09678354833569035,-18.774681878016672,-0.8984374385152286,-8.995804761701947,2.158349330221006,34.301906728783436,1.2824247387391512,17.92005210715518,34.301906728783436,6.477005076774911
rajasthan,sirohi,-0.06424997899258036,-10.671229789870994,0.2730844592757745,2.80133977119492,1.8432771024234793,13.039413118527044,1.2036057804262739,7.570116467102572,13.039413118527044,3.01685975646859
rajasthan,sikar,-1.901863776941537,-21.863372388259517,0.7625246232246352,41.59706816303449,1.7608476598303013,15.58605772334976,5.99021033403969,21.18136786109631,15.58605772334976,5.689908891015306
rajasthan,sawai madhopur,0.7942088464234046,18.861280563408222,-0.4068535833634581,-17.954138884371442,-0.06830683076445508,5.060782241014799,1.0478287253911787,11.814599591932879,5.060782241014799,-1.514376586016258
rajasthan,rajsamand,0.3938475687474906,9.398384939715985,-0.08385580538784355,-6.071888745723553,1.2083690754042726,16.424932574168412,3.5449649344874605,8.01495511761517,16.424932574168412,1.4170669855381066
rajasthan,pali,-0.49555342009842046,-4.0183329282201825,-0.5679574526684227,-0.809656626021594,2.5585975886943366,34.96263835046913,5.2716225853591405,14.69396587845533,34.96263835046913,5.622287178006516
rajasthan,nagaur,-0.3711030752856268,2.6785995551943347,-0.28110238243111857,1.1286396619821808,1.355526871784066,20.523894091055862,4.172409120383283,8.090477781434695,20.523894091055862,2.9118717093111397
rajasthan,karauli,-0.14080564705100218,-6.678721977390304,-0.27841178409963574,-2.2011950200835315,0.5234232929647118,12.826429230685704,0.6751196825043237,6.505451027540858,12.826429230685704,2.414852198964705
rajasthan,jhunjhunu,0.6193454868931229,20.878164100789945,-0.2590976962845546,-12.628894611927485,0.6542782109643204,13.131103177320227,3.7324831112925962,11.705578203244,13.131103177320227,-0.2995047466566946
uttar pradesh,mainpuri,1.295608158562691,82.93391430646332,0.10337492876403118,-47.13655353706051,0.4115372388988628,12.183613798642218,8.298582482378436,42.040430752343255,12.183613798642218,-6.867629470517721
rajasthan,jhalawar,0.6751279350941499,32.20473174366617,0.19403283213814673,-8.09383832673827,1.1978325288946585,16.88770558680809,7.177598716643825,14.701498391256273,16.88770558680809,-0.5784480155606075
rajasthan,jalore,0.7347240668659151,30.898787035195866,-0.660589069544949,-28.092885021663623,1.6914198412963568,47.354757995152085,8.654369141216941,26.61152682926817,47.354757995152085,3.3727363459318163
rajasthan,jaisalmer,-1.0809320561094213,-41.086956521739125,0.6132726500201873,63.34185848252345,2.8646658102614464,84.17366946778711,18.137596305457276,46.52193481172259,84.17366946778711,17.73875601279964
rajasthan,hanumangarh,-0.7265354851758018,-51.56712699316628,0.650669054928404,26.179259950248756,1.0775401844098673,8.114386743966119,-2.711967757464823,25.955150595890586,8.114386743966119,6.504777244964523
rajasthan,ganganagar,-0.3523786919992708,-6.772975947849731,0.10517920147060375,13.905895617289616,0.8242398533970502,21.85337093053063,4.9272218271398165,10.695480094659926,21.85337093053063,4.217746055205965
rajasthan,dungarpur,0.8636914233371538,28.13770617568086,-1.0498602358840763,-52.32460623214614,2.2846933531640152,91.1808169202706,11.51540690073707,47.02122226611379,91.1808169202706,9.221481229167273
rajasthan,dholpur,-0.12225771232665116,7.454392190735865,-0.2346279156960727,-1.8337555796839187,0.5597259232542129,12.962962962962962,3.131073311541066,5.805697220166012,12.962962962962962,1.2326564831432927
uttar pradesh,mathura,0.7828695972371601,21.103896103896105,-0.38157246574897485,-23.2,-0.32400511967051593,1.1469548133595286,-0.14530951182111607,14.040418146572732,1.1469548133595286,-2.4366201464096857
rajasthan,dausa,-0.40680097561514367,-13.070692194403534,-0.4933008505175799,-2.405498281786942,2.4148116743063666,80.87248322147651,11.151833765576614,34.574695165705926,80.87248322147651,12.884021004580527
rajasthan,churu,0.006744287092013462,2.0425078444141853,0.6922358825669055,11.308200077658938,0.428093296663805,-4.357423533913888,1.6867263090803266,5.188961228752308,-4.357423533913888,-0.4585176729482461
rajasthan,chittorgarh,0.10155406027610389,-3.309423553988771,-0.05779460181952878,-3.3988055877004464,1.7846917502545019,39.299061732521814,5.736547299923945,16.569075685023808,39.299061732521814,5.940824951087926
rajasthan,bundi,0.23977482989684926,14.49808644106814,-0.649438539805883,-15.431791404847395,0.6863120498074913,23.18119044330893,3.754022303238022,13.432024960376305,23.18119044330893,1.6711257722353408
rajasthan,bikaner,0.7408305503094907,21.1024371667936,0.592866414405238,-1.8024113969185827,0.10755193926584442,-5.911813262957475,2.4715769018163516,9.4633060914036,-5.911813262957475,-2.8183757874354827
rajasthan,bhilwara,-0.7195167728276708,-18.513084110703012,0.04123911721408579,14.037959773970867,0.6627928771345997,11.4693120268127,1.163117151933595,11.52549666321062,11.4693120268127,3.784814160527756
rajasthan,bharatpur,-0.056192941004587056,5.04729222280883,0.7594981137496661,11.578398384925976,0.6956579732640878,-0.9061844863731636,2.853078211228468,4.745086756565795,-0.9061844863731636,-0.18531314869430845
uttar pradesh,mau,0.6049055155505533,43.237947352854185,0.62825745488494,0.6276543766677953,0.6578974632129985,0.7966653512233606,7.758887919065638,17.38125492435634,0.7966653512233606,-3.6223415305364757
rajasthan,barmer,-1.3277589918303871,-18.232142857142854,0.19349058662334678,25.47156291983878,2.299775386891335,35.26730036741161,7.278704568631972,19.566328905243864,35.26730036741161,7.709974967472227
rajasthan,baran,1.7137434987062765,33.973528075473716,-0.3785578805996523,-27.95282300673795,-0.22086925227040297,2.106695699510071,1.5402861890136768,19.641248471122584,2.106695699510071,-3.6626484601529032
rajasthan,banswara,1.3695752654706896,11.323651359286398,0.19307164148937567,-19.665970133259847,1.3035768257661933,18.562766269188288,2.181111871323516,12.919911645125849,18.562766269188288,1.029905418379375
rajasthan,alwar,-0.8071603224047131,-9.073878642395876,0.3273162291931276,14.279197405467052,2.704263986866521,29.917679837892607,6.224569749103121,13.834004446188338,29.917679837892607,5.797443139015647
rajasthan,ajmer,0.663633638951642,6.700772250137446,-1.238340046621336,-30.46333218009014,2.2231279690562586,55.44127702301907,5.55452310907549,27.81528351836437,55.44127702301907,6.606579769817849
punjab,tarn taran,0.10686013714075997,18.83116883116883,0.3770855434858554,7.936507936507937,1.9806276706836832,47.095959595959606,12.721368285824445,18.26859447370219,47.095959595959606,5.484379891590309
punjab,sangrur,-0.9688522424490855,-13.051106025934402,1.298340717652332,49.79767541971589,2.205724369368096,19.93019445829475,9.868662782774598,22.228355986949257,19.93019445829475,5.679001696905432
uttar pradesh,meerut,0.9101224168027154,37.66968607001421,-0.3885043007672088,-28.108041622592314,-0.24287758724431116,3.152007940143533,2.1653988193927702,20.93755927595685,3.152007940143533,-3.7213657336256145
punjab,ropar,-0.4658133464239987,-10.997067448680351,0.07756305344032069,17.243867243867243,2.3847272711446177,73.21708025933378,13.576726172113602,30.59075759977202,73.21708025933378,12.163604467962589
punjab,patiala,-0.7586175988653773,-18.30711827334427,0.050417533501834824,29.86864125077371,2.453305245609803,88.71183483570806,17.003077165563962,38.39021984877913,88.71183483570806,15.412907327057173
punjab,muktsar,-0.05522313384182557,-2.576489533011273,0.8894125451413718,31.959378733572283,0.5462702634772486,-11.609358383551928,3.1923317486309792,14.851020254098357,-11.609358383551928,-0.49521230487582996
punjab,moga,-0.6443248564716476,1.0366826156299833,0.5561489508154857,41.431556948798324,1.2522118216737759,24.022988505747133,11.275877331032175,17.51669279236189,24.022988505747133,4.710244640777374
punjab,mansa,-1.5102974201856545,-52.30113636363636,1.215239686189186,99.35213414634146,-0.442530508758189,-60.42955951947579,-2.3526916632542245,56.97144860146632,-60.42955951947579,-1.1681028134761116
punjab,khanna,-1.4076998422853761,-68.62318840579711,0.2790533569291439,94.24818840579711,1.5007673752229476,68.26388888888889,15.710168296459265,57.92284004760953,68.26388888888889,18.648541315651407
punjab,kapurthala,-0.20501133599413934,-19.023569023569024,0.5066967973688636,23.67724867724868,1.6782115637519572,38.97418780596351,7.6012940807949745,20.48381182095741,38.97418780596351,8.033482552903738
uttar pradesh,mirzapur,-1.3293490009479805,-35.37886203348141,-0.15058082528856132,63.52676563202879,-0.1510133534265574,-0.02331002331002341,4.415608399262376,32.16252924438118,-0.02331002331002341,5.025459639590618
punjab,hoshiarpur,-0.5975591387412582,-19.860736747529202,-0.24733394353074414,8.97387193448989,2.810884685061595,78.36118787559766,11.57338577755799,34.11778064442509,78.36118787559766,13.48656586421393
punjab,gurdaspur,-1.5296969086821863,-68.45583494519664,0.43746346838653827,48.03030303030303,0.8398446047884423,9.82456140350877,-1.8088932244820068,37.611799934837975,9.82456140350877,8.921461993509329
punjab,fatehgarh sahib,-0.767280050354976,-24.695652173913043,0.06157539411465486,32.666666666666664,2.176002548373918,83.33333333333334,15.46244095303676,37.92686596013155,83.33333333333334,15.249232067367265
punjab,faridkot,-0.5112589778007532,-6.318681318681319,0.8991978250779787,66.7948717948718,0.41566644343516557,-22.89855072463768,6.396874173710864,30.924252562953523,-22.89855072463768,-0.7382211850868959
punjab,batala,-0.9028410438093806,-42.27906976744186,-0.26742521748826636,31.405405405405403,0.7645401123416907,51.004851004851005,6.6209100823097655,31.980514420433146,51.004851004851005,12.009774871587036
punjab,barnala,-0.7498790569234821,-37.24662162162162,1.5864231416174126,104.38024231127679,1.0432407520947897,-24.26805465191933,7.4575584790874245,50.08385093263237,-24.26805465191933,2.859215094737983
odisha,sundargarh,1.8545123803839636,85.90425531914894,0.8318668977959011,-30.021367521367523,0.9122603803439788,2.3600771987868754,10.306934109182025,39.12533615828714,2.3600771987868754,-8.094325575530396
